latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
21.76284,83.84975,333.38,0.54,0.42,2026-09-15,754,N21,VIIRS,n,2.0NRT,298.73,7.14,D
22.05318,88.12531,331.62,0.33,0.55,2026-09-15,754,N21,VIIRS,n,2.0NRT,299.13,2.46,D
22.20994,84.86133,332.42,0.41,0.45,2026-09-15,754,N21,VIIRS,n,2.0NRT,296.66,3.94,D
22.21503,84.86877,330.82,0.41,0.45,2026-09-15,754,N21,VIIRS,n,2.0NRT,296.48,4.83,D
22.3582,82.30425,336.71,0.46,0.39,2026-09-15,754,N21,VIIRS,n,2.0NRT,297.55,6.96,D
22.37667,87.27725,331.03,0.59,0.53,2026-09-15,754,N21,VIIRS,n,2.0NRT,293.99,11.29,D
22.37778,87.27937,335.79,0.59,0.53,2026-09-15,754,N21,VIIRS,n,2.0NRT,294.15,11.18,D
23.16464,82.34007,332.81,0.47,0.4,2026-09-15,754,N21,VIIRS,n,2.0NRT,298.9,5.19,D
23.50048,91.71208,333.11,0.59,0.7,2026-09-15,754,N21,VIIRS,n,2.0NRT,290.09,7.78,D
23.50187,91.71603,334.05,0.59,0.7,2026-09-15,754,N21,VIIRS,n,2.0NRT,289.86,11.96,D
23.6776,86.3942,333.15,0.54,0.51,2026-09-15,754,N21,VIIRS,n,2.0NRT,297.55,7.86,D
23.67813,86.39944,330.83,0.54,0.51,2026-09-15,754,N21,VIIRS,n,2.0NRT,298.25,11.53,D
23.67892,86.39605,331.6,0.54,0.51,2026-09-15,754,N21,VIIRS,n,2.0NRT,298.43,7.75,D
23.68224,86.39358,331.6,0.54,0.51,2026-09-15,754,N21,VIIRS,n,2.0NRT,297.39,6.08,D
23.68355,86.39541,334.32,0.54,0.51,2026-09-15,754,N21,VIIRS,n,2.0NRT,297.43,7.75,D
23.68687,86.39296,332.63,0.54,0.51,2026-09-15,754,N21,VIIRS,n,2.0NRT,295.97,6.08,D
23.69587,85.36932,333.03,0.46,0.47,2026-09-15,754,N21,VIIRS,n,2.0NRT,293.93,3.64,D
23.71136,86.44856,334.75,0.54,0.51,2026-09-15,754,N21,VIIRS,n,2.0NRT,296.5,11.32,D
23.7382,86.43439,339.67,0.54,0.51,2026-09-15,754,N21,VIIRS,n,2.0NRT,296.68,10.84,D
23.75663,85.85342,331.67,0.5,0.49,2026-09-15,754,N21,VIIRS,n,2.0NRT,297.92,5.93,D
23.78004,86.21083,341.95,0.53,0.5,2026-09-15,754,N21,VIIRS,n,2.0NRT,296.56,9.47,D
23.78704,85.55325,332.73,0.48,0.48,2026-09-15,754,N21,VIIRS,n,2.0NRT,297.59,3.18,D
23.80147,86.32903,334.78,0.54,0.5,2026-09-15,754,N21,VIIRS,n,2.0NRT,297.49,9.77,D
24.19787,82.71607,332.5,0.5,0.41,2026-09-15,754,N21,VIIRS,n,2.0NRT,297.84,5.54,D
26.18587,91.81001,326.65,0.64,0.72,2026-09-15,756,N21,VIIRS,n,2.0NRT,288.9,6.4,D
26.37746,78.60052,332.1,0.39,0.36,2026-09-15,756,N21,VIIRS,n,2.0NRT,296.87,3.74,D
27.42038,70.86834,337.77,0.46,0.47,2026-09-15,756,N21,VIIRS,n,2.0NRT,305.56,5.08,D
28.45914,68.03567,335.55,0.32,0.55,2026-09-15,756,N21,VIIRS,n,2.0NRT,302.72,6.75,D
28.55451,77.08445,335.42,0.38,0.36,2026-09-15,756,N21,VIIRS,n,2.0NRT,303.98,3.83,D
29.29466,70.65086,330.04,0.44,0.46,2026-09-15,756,N21,VIIRS,l,2.0NRT,301.84,1.91,D
29.73137,69.9503,333.2,0.47,0.48,2026-09-15,756,N21,VIIRS,n,2.0NRT,299.67,5.5,D
29.8047,70.41058,331.34,0.44,0.46,2026-09-15,756,N21,VIIRS,l,2.0NRT,301.65,2.78,D
30.26756,75.17442,330.29,0.4,0.37,2026-09-15,756,N21,VIIRS,l,2.0NRT,303.16,5.81,D
31.05087,74.48088,331.28,0.41,0.37,2026-09-15,758,N21,VIIRS,n,2.0NRT,296.66,4.5,D
31.12929,74.62807,330.84,0.41,0.37,2026-09-15,758,N21,VIIRS,n,2.0NRT,299.02,4.4,D
31.39248,75.85404,331.24,0.39,0.36,2026-09-15,758,N21,VIIRS,n,2.0NRT,289.59,4.31,D
31.45562,74.87386,336.91,0.4,0.37,2026-09-15,758,N21,VIIRS,n,2.0NRT,296.34,7.84,D
31.4625,72.19001,337.08,0.5,0.41,2026-09-15,758,N21,VIIRS,n,2.0NRT,294.0,12.68,D
31.47223,75.18405,336.99,0.4,0.37,2026-09-15,758,N21,VIIRS,n,2.0NRT,296.25,4.46,D
31.56974,75.11226,330.14,0.4,0.37,2026-09-15,758,N21,VIIRS,n,2.0NRT,291.83,3.87,D
31.64829,74.98766,330.97,0.4,0.37,2026-09-15,758,N21,VIIRS,n,2.0NRT,296.95,2.82,D
31.87322,74.70067,331.32,0.4,0.37,2026-09-15,758,N21,VIIRS,n,2.0NRT,295.53,3.34,D
35.43684,73.60258,328.56,0.4,0.37,2026-09-15,758,N21,VIIRS,n,2.0NRT,291.57,2.64,D
